,BatterName,batter,PA_flag,AB,IsHit,PitchesThrown,SwungOn,ContactMade,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,EV 90
3376,Yhoswar Garcia,694070,1,1,0,6,4,3,0,0,0,1,0,1,0,0,0,0,0,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,RHP,6.0,1.0,0.0,1.0,0.0,0.0,0.75,70.9
3377,Yohandy Morales,691002,20,17,2,55,28,12,8,3,0,9,1,0,0,1,1,0,0,0.42857142857142855,0.509090909090909,0.4,0.15,0.11764705882352941,0.25,0.17647058823529413,RHP,29.0,4.0,0.5,0.5,0.0,0.5,0.375,103.2
3378,Yohel Pozo,650968,6,6,1,26,13,12,1,0,0,5,2,1,1,0,0,0,1,0.9230769230769231,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,RHP,29.0,6.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,105.15
3379,Yohendrick Pinango,682818,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,RHP,5.0,0.0,,,,,0.0,
3380,Yolmer Sánchez,570560,7,7,1,19,11,5,3,0,0,4,0,0,2,1,0,0,0,0.45454545454545453,0.5789473684210527,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,RHP,16.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.3,89.38
3381,Yonatan Henriquez,800257,1,1,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,RHP,7.0,1.0,1.0,0.0,0.0,0.0,0.0,104.1
3382,Yonathan Perlaza,666632,14,11,2,57,27,20,4,3,0,7,4,0,1,2,0,0,0,0.7407407407407407,0.47368421052631576,0.2857142857142857,0.21428571428571427,0.18181818181818182,0.35714285714285715,0.18181818181818182,RHP,76.0,9.0,0.7777777777777778,0.0,0.2222222222222222,0.1111111111111111,0.26666666666666666,106.02000000000001
3383,Yonny Hernández,660634,7,5,1,31,12,10,0,2,0,5,1,2,0,1,0,0,0,0.8333333333333334,0.3870967741935484,0.0,0.2857142857142857,0.2,0.42857142857142855,0.2,RHP,28.0,4.0,0.5,0.5,0.0,0.25,0.06666666666666667,95.11
3384,Yophery Rodriguez,806983,7,5,1,29,11,7,2,2,0,3,1,0,0,0,1,0,0,0.6363636363636364,0.3793103448275862,0.2857142857142857,0.2857142857142857,0.2,0.42857142857142855,0.4,RHP,23.0,1.0,1.0,0.0,0.0,0.0,0.08333333333333333,
3385,Yordalin Pena,800266,3,3,2,8,7,2,1,0,0,2,0,0,1,0,1,0,1,0.2857142857142857,0.875,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2.0,RHP,3.0,1.0,0.0,0.0,1.0,0.0,1.0,78.2
3386,Yordan Alvarez,670541,31,28,5,122,51,42,9,2,0,20,4,4,3,3,0,0,2,0.8235294117647058,0.4180327868852459,0.2903225806451613,0.06451612903225806,0.17857142857142858,0.22580645161290322,0.39285714285714285,RHP,81.0,14.0,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.24324324324324326,106.12
3387,Yordys Valdes,686798,14,12,3,51,26,16,1,1,0,12,3,2,4,1,0,0,2,0.6153846153846154,0.5098039215686274,0.07142857142857142,0.07142857142857142,0.25,0.2857142857142857,0.75,RHP,59.0,14.0,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.3,106.08
3388,Yoshihiro Maru,660281,5,4,1,20,7,4,0,1,0,4,1,1,2,1,0,0,0,0.5714285714285714,0.35,0.0,0.2,0.25,0.4,0.25,RHP,30.0,5.0,0.2,0.4,0.4,0.4,0.16666666666666666,102.06
3389,Yoán Moncada,660162,22,17,3,67,27,18,5,5,0,12,0,1,2,1,1,0,1,0.6666666666666666,0.40298507462686567,0.22727272727272727,0.22727272727272727,0.17647058823529413,0.36363636363636365,0.4117647058823529,RHP,42.0,4.0,0.25,0.25,0.5,0.25,0.08695652173913043,102.54
3390,Yukinori Kishida,683805,3,2,0,9,4,2,0,1,0,2,2,0,0,0,0,0,0,0.5,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,RHP,17.0,3.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,102.0
3391,Yuli Gurriel,493329,31,29,10,102,47,41,3,1,1,26,6,3,6,7,2,0,1,0.8723404255319149,0.46078431372549017,0.0967741935483871,0.03225806451612903,0.3448275862068966,0.3870967741935484,0.5172413793103449,RHP,114.0,24.0,0.25,0.20833333333333334,0.2916666666666667,0.4166666666666667,0.25806451612903225,105.68
3392,Yusuke Ohyama,831662,4,3,0,23,13,7,3,1,0,0,0,0,0,0,0,0,0,0.5384615384615384,0.5652173913043478,0.75,0.25,0.0,0.25,0.0,RHP,33.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.35294117647058826,100.3
3393,Yuta Izuguchi,831742,1,1,1,4,2,2,0,0,0,1,0,1,0,1,0,0,0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,RHP,16.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.42857142857142855,93.28
3394,Zac Veen,691728,48,43,13,150,84,54,14,5,0,29,8,0,8,9,3,0,1,0.6428571428571429,0.56,0.2916666666666667,0.10416666666666667,0.3023255813953488,0.375,0.4418604651162791,RHP,207.0,28.0,0.42857142857142855,0.07142857142857142,0.39285714285714285,0.2857142857142857,0.35964912280701755,104.97
3395,Zach Daniels,671113,2,2,0,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,RHP,8.0,0.0,,,,,0.2,
3396,Zach DeLoach,676113,25,22,4,86,41,26,7,3,0,15,3,2,3,4,0,0,0,0.6341463414634146,0.47674418604651164,0.28,0.12,0.18181818181818182,0.28,0.18181818181818182,RHP,99.0,11.0,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2909090909090909,104.21
3397,Zach Dezenzo,701305,49,46,16,177,96,58,15,3,0,31,9,6,2,8,5,0,3,0.6041666666666666,0.5423728813559322,0.30612244897959184,0.061224489795918366,0.34782608695652173,0.3877551020408163,0.6521739130434783,RHP,131.0,21.0,0.5238095238095238,0.3333333333333333,0.09523809523809523,0.47619047619047616,0.3287671232876712,106.6
3398,Zach Ehrhard,701394,2,1,1,12,5,5,0,1,0,1,1,0,0,1,0,0,0,1.0,0.4166666666666667,0.0,0.5,1.0,1.0,1.0,RHP,16.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,93.4
3399,Zach Evans,828473,2,2,0,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0.25,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,RHP,7.0,0.0,,,,,0.5,
3400,Zach Kokoska,694808,1,1,1,3,2,1,0,0,0,1,0,1,0,1,0,0,0,0.5,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,RHP,3.0,1.0,0.0,1.0,0.0,1.0,0.0,92.0
3401,Zach Levenson,804241,4,4,1,15,8,5,0,0,0,4,2,0,0,0,1,0,0,0.625,0.5333333333333333,0.0,0.0,0.25,0.25,0.5,RHP,13.0,2.0,1.0,0.0,0.0,0.0,0.0,102.25999999999999
3402,Zach McKinstry,656716,41,38,11,146,78,69,5,2,1,33,8,7,6,9,1,0,1,0.8846153846153846,0.5342465753424658,0.12195121951219512,0.04878048780487805,0.2894736842105263,0.34146341463414637,0.39473684210526316,RHP,135.0,26.0,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.288135593220339,101.72
3403,Zach Zubia,687036,2,2,0,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,RHP,6.0,1.0,0.0,0.0,0.0,0.0,0.5,
3404,Zack Gelof,680869,29,25,7,91,45,26,11,2,2,14,3,2,1,5,0,0,2,0.5777777777777777,0.4945054945054945,0.3793103448275862,0.06896551724137931,0.28,0.3793103448275862,0.52,RHP,96.0,10.0,0.6,0.3,0.1,0.4,0.3125,98.76
3405,Zack Short,670097,34,30,4,141,62,38,13,4,0,17,1,1,6,0,2,0,2,0.6129032258064516,0.4397163120567376,0.38235294117647056,0.11764705882352941,0.13333333333333333,0.23529411764705882,0.4,RHP,86.0,11.0,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.21428571428571427,104.45
3406,Zavier Warren,680518,7,6,1,31,14,9,2,1,0,4,0,0,1,0,0,0,1,0.6428571428571429,0.45161290322580644,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.6666666666666666,RHP,21.0,2.0,0.5,0.0,0.5,0.0,0.16666666666666666,90.53
3407,Zyhir Hope,814307,23,21,4,80,40,24,9,2,0,12,4,2,1,2,1,0,1,0.6,0.5,0.391304347826087,0.08695652173913043,0.19047619047619047,0.2608695652173913,0.38095238095238093,RHP,71.0,11.0,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2894736842105263,103.9
3408,Émilien Pitre,692150,5,4,0,21,8,6,2,1,0,2,2,0,0,0,0,0,0,0.75,0.38095238095238093,0.4,0.2,0.0,0.2,0.0,RHP,24.0,2.0,1.0,0.0,0.0,0.0,0.25,102.23
3409,Óscar Mercado,640458,35,30,6,123,52,41,6,4,1,24,8,4,6,4,1,0,1,0.7884615384615384,0.42276422764227645,0.17142857142857143,0.11428571428571428,0.2,0.3142857142857143,0.3333333333333333,RHP,123.0,22.0,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.22727272727272727,0.24193548387096775,101.3
3410,A.J. Ewing,805999,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,LHP,5.0,0.0,,,,,0.0,
3411,A.J. Vukovich,691021,4,3,0,20,9,7,1,1,0,2,0,1,1,0,0,0,0,0.7777777777777778,0.45,0.25,0.25,0.0,0.25,0.0,LHP,86.0,13.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.4186046511627907,104.36999999999999
3412,Aaron Bracho,677570,1,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,LHP,26.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07692307692307693,105.36
3413,Aaron Judge,592450,7,6,2,28,10,7,3,1,0,3,1,0,2,1,0,0,1,0.7,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.8333333333333334,LHP,164.0,16.0,0.5,0.0625,0.4375,0.375,0.2708333333333333,106.4
3414,Aaron McKeithan,702463,1,1,0,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,LHP,12.0,4.0,0.75,0.0,0.25,0.0,0.0,84.56
3415,Aaron Sabato,693306,2,2,0,5,2,2,0,0,0,2,1,0,0,0,0,0,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,LHP,12.0,5.0,0.2,0.2,0.4,0.4,0.4,96.94
3416,Aaron Schunk,668845,10,9,2,25,13,7,2,1,0,7,1,1,3,1,1,0,0,0.5384615384615384,0.52,0.2,0.1,0.2222222222222222,0.3,0.3333333333333333,LHP,99.0,25.0,0.36,0.24,0.4,0.4,0.48,99.87
3417,Aaron Zavala,701648,2,2,0,4,3,2,0,0,0,2,1,0,1,0,0,0,0,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,LHP,34.0,3.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.21428571428571427,96.54
3418,Abimelec Ortiz,694673,5,5,2,17,6,4,2,0,0,3,2,0,0,2,0,0,0,0.6666666666666666,0.35294117647058826,0.4,0.0,0.4,0.4,0.4,LHP,51.0,10.0,0.6,0.0,0.4,0.1,0.391304347826087,106.29
3419,Abraham Toro,647351,13,12,3,58,27,24,2,1,0,10,2,3,1,1,1,1,0,0.8888888888888888,0.46551724137931033,0.15384615384615385,0.07692307692307693,0.25,0.3076923076923077,0.5,LHP,107.0,17.0,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.35,100.22000000000001
3420,Abrahan Gutierrez,670868,2,2,1,10,3,2,1,0,0,1,1,0,0,0,1,0,0,0.6666666666666666,0.3,0.5,0.0,0.5,0.5,1.0,LHP,53.0,7.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.4444444444444444,100.94999999999999
3421,Abrahan Ramirez,800254,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,LHP,4.0,0.0,,,,,0.5,
3422,Adael Amador,691182,10,9,3,30,16,8,3,1,0,6,2,3,1,3,0,0,0,0.5,0.5333333333333333,0.3,0.1,0.3333333333333333,0.4,0.3333333333333333,LHP,104.0,18.0,0.4444444444444444,0.3888888888888889,0.1111111111111111,0.3888888888888889,0.2153846153846154,106.11999999999999
3423,Adam Frazier,624428,10,10,1,42,24,20,1,0,0,9,5,0,2,1,0,0,0,0.8333333333333334,0.5714285714285714,0.1,0.0,0.1,0.1,0.1,LHP,150.0,28.0,0.5714285714285714,0.10714285714285714,0.25,0.2857142857142857,0.2916666666666667,97.0
3424,Adam Hackenberg,680753,5,4,2,19,8,6,0,1,0,4,2,0,0,1,0,0,1,0.75,0.42105263157894735,0.0,0.2,0.5,0.6,1.25,LHP,38.0,11.0,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.14285714285714285,108.4
3425,Adam Hall,647228,1,1,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,LHP,,,,,,,,
3426,Addison Barger,680718,4,3,0,17,5,5,1,1,0,2,1,0,1,0,0,0,0,1.0,0.29411764705882354,0.25,0.25,0.0,0.25,0.0,LHP,115.0,16.0,0.375,0.3125,0.3125,0.375,0.20689655172413793,109.35
3427,Addison Kopack,688551,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,LHP,,,,,,,,
3428,Adley Rutschman,668939,12,9,2,31,12,9,4,3,0,5,0,0,0,1,1,0,0,0.75,0.3870967741935484,0.3333333333333333,0.25,0.2222222222222222,0.4166666666666667,0.3333333333333333,LHP,20.0,5.0,0.6,0.2,0.0,0.2,0.25,104.22
3429,Adolis García,666969,17,16,3,61,31,21,4,1,0,12,4,1,4,0,1,0,2,0.6774193548387096,0.5081967213114754,0.23529411764705882,0.058823529411764705,0.1875,0.23529411764705882,0.625,LHP,178.0,35.0,0.37142857142857144,0.17142857142857143,0.37142857142857144,0.2571428571428571,0.336734693877551,106.97999999999999
3430,Adrian Del Castillo,680728,8,8,1,34,19,11,4,0,0,4,3,0,1,0,1,0,0,0.5789473684210527,0.5588235294117647,0.5,0.0,0.125,0.125,0.25,LHP,91.0,10.0,0.6,0.0,0.3,0.0,0.3333333333333333,101.45
3431,Adrian Pinto,691437,1,1,0,5,2,1,0,0,0,1,1,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,LHP,17.0,2.0,0.5,0.0,0.0,0.0,0.2727272727272727,91.66
3432,Adrián Sugastey,692368,5,5,3,14,10,10,0,0,0,5,0,1,0,3,0,0,0,1.0,0.7142857142857143,0.0,0.0,0.6,0.6,0.6,LHP,6.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,100.4
3433,Aeverson Arteaga,692348,2,2,1,8,4,2,0,0,0,2,0,0,0,0,0,0,1,0.5,0.5,0.0,0.0,0.5,0.5,2.0,LHP,6.0,0.0,,,,,0.5,
3434,Agustin Ramirez,682663,7,7,1,20,15,10,1,0,0,6,1,0,2,0,0,0,1,0.6666666666666666,0.75,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,LHP,46.0,9.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.25,102.78
3435,Agustin Ramírez,682663,2,2,1,9,4,2,1,0,0,1,0,0,0,0,0,0,1,0.5,0.4444444444444444,0.5,0.0,0.5,0.5,2.0,LHP,16.0,2.0,0.5,0.5,0.0,0.5,0.2222222222222222,102.17999999999999
3436,Ahbram Liendo,699157,4,4,1,16,7,5,1,0,0,3,1,1,0,1,0,0,0,0.7142857142857143,0.4375,0.25,0.0,0.25,0.25,0.25,LHP,28.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,91.69
3437,Aidan Miller,805795,3,3,1,10,5,3,1,0,0,2,0,1,0,0,1,0,0,0.6,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,LHP,61.0,6.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14705882352941177,99.44999999999999
3438,Alan Roden,702176,10,8,2,43,23,19,3,0,2,5,2,0,1,0,1,0,1,0.8260869565217391,0.5348837209302325,0.3,0.0,0.25,0.4,0.75,LHP,126.0,19.0,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.22388059701492538,105.81
3439,Alan Trejo,676701,8,8,0,33,21,14,3,0,0,5,2,0,2,0,0,0,0,0.6666666666666666,0.6363636363636364,0.375,0.0,0.0,0.0,0.0,LHP,109.0,18.0,0.4444444444444444,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.4074074074074074,105.17999999999999
3440,Albert Almora Jr.,546991,10,10,2,29,19,17,0,0,0,10,1,0,1,2,0,0,0,0.8947368421052632,0.6551724137931034,0.0,0.0,0.2,0.2,0.2,LHP,56.0,12.0,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.18518518518518517,100.77
3441,Alec Bohm,664761,8,8,2,23,10,8,2,0,0,6,2,2,1,1,0,0,1,0.8,0.43478260869565216,0.25,0.0,0.25,0.25,0.625,LHP,156.0,31.0,0.2903225806451613,0.41935483870967744,0.1935483870967742,0.5161290322580645,0.3375,104.14999999999999
3442,Alec Burleson,676475,10,9,2,34,18,11,4,1,0,5,1,2,2,2,0,0,0,0.6111111111111112,0.5294117647058824,0.4,0.1,0.2222222222222222,0.3,0.2222222222222222,LHP,163.0,34.0,0.35294117647058826,0.14705882352941177,0.38235294117647056,0.3235294117647059,0.35365853658536583,104.39
3443,Alejandro Kirk,672386,17,16,4,48,22,20,1,1,0,15,7,4,3,4,0,0,0,0.9090909090909091,0.4583333333333333,0.058823529411764705,0.058823529411764705,0.25,0.29411764705882354,0.25,LHP,156.0,38.0,0.5,0.2894736842105263,0.18421052631578946,0.3157894736842105,0.23943661971830985,109.05
3444,Alejandro Osuna,696030,10,9,3,31,12,8,3,1,0,6,2,3,1,1,2,0,0,0.6666666666666666,0.3870967741935484,0.3,0.1,0.3333333333333333,0.4,0.5555555555555556,LHP,148.0,25.0,0.48,0.32,0.16,0.4,0.21518987341772153,108.53
3445,Alejo Lopez,664670,11,11,3,31,18,16,1,0,0,10,1,2,1,3,0,0,0,0.8888888888888888,0.5806451612903226,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,LHP,55.0,10.0,0.5,0.3,0.2,0.4,0.20689655172413793,94.0
3446,Alek Thomas,677950,11,9,2,34,16,10,1,1,0,9,2,1,3,0,1,1,0,0.625,0.47058823529411764,0.09090909090909091,0.09090909090909091,0.2222222222222222,0.2727272727272727,0.5555555555555556,LHP,182.0,32.0,0.5625,0.21875,0.125,0.21875,0.20618556701030927,106.94000000000001
3447,Alex Bregman,608324,13,9,4,50,21,14,4,2,1,6,0,1,0,2,0,0,2,0.6666666666666666,0.42,0.3076923076923077,0.15384615384615385,0.4444444444444444,0.5384615384615384,1.1111111111111112,LHP,62.0,9.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.15151515151515152,104.06
3448,Alex Call,669743,10,7,3,41,16,15,1,3,0,6,0,0,1,3,0,0,0,0.9375,0.3902439024390244,0.1,0.3,0.42857142857142855,0.6,0.42857142857142855,LHP,85.0,14.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.6428571428571429,0.1956521739130435,99.8
3449,Alex De Jesus,682942,2,2,0,4,2,2,0,0,0,2,1,0,1,0,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,LHP,12.0,5.0,0.2,0.4,0.4,0.2,0.0,97.36
3450,Alex Freeland,690976,3,3,1,10,5,3,2,0,0,1,0,1,0,1,0,0,0,0.6,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,LHP,33.0,2.0,0.0,0.5,0.5,1.0,0.1875,100.17
3451,Alex Jackson,656577,7,6,1,31,19,15,2,1,0,4,3,0,0,1,0,0,0,0.7894736842105263,0.6129032258064516,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.16666666666666666,LHP,113.0,11.0,0.6363636363636364,0.0,0.36363636363636365,0.36363636363636365,0.3103448275862069,102.69999999999999
3452,Alex Mooney,695612,1,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,LHP,10.0,0.0,,,,,1.0,
3453,Alex Ramírez,691267,5,4,0,18,8,7,1,1,0,3,1,1,0,0,0,0,0,0.875,0.4444444444444444,0.2,0.2,0.0,0.2,0.0,LHP,45.0,6.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,106.38
3454,Alexander Canario,672744,9,8,3,39,15,11,3,1,0,5,2,0,0,3,0,0,0,0.7333333333333333,0.38461538461538464,0.3333333333333333,0.1111111111111111,0.375,0.4444444444444444,0.375,LHP,130.0,14.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.3013698630136986,108.22
3455,Alexander Vargas,683061,4,4,2,15,9,6,0,0,0,4,3,1,0,1,1,0,0,0.6666666666666666,0.6,0.0,0.0,0.5,0.5,0.75,LHP,54.0,9.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3793103448275862,103.42
3456,Alfredo Alcantara,807643,1,1,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,LHP,11.0,2.0,0.5,0.5,0.0,0.5,0.0,81.89999999999999
3457,Alfredo Duno,806957,1,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,LHP,14.0,0.0,,,,,0.7142857142857143,
3458,Ali Camarillo,701548,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,LHP,8.0,1.0,1.0,0.0,0.0,0.0,0.5,100.1
3459,Ali Sánchez,645305,6,5,0,21,10,7,1,1,0,4,2,0,1,0,0,0,0,0.7,0.47619047619047616,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,LHP,57.0,10.0,0.4,0.2,0.4,0.5,0.2608695652173913,99.78
3460,Alika Williams,675961,6,6,0,24,16,8,3,0,0,3,2,0,1,0,0,0,0,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,LHP,106.0,20.0,0.35,0.15,0.35,0.25,0.4,98.12
3461,Allan Cerda,678323,5,5,1,25,13,9,2,0,0,3,1,1,0,0,1,0,0,0.6923076923076923,0.52,0.4,0.0,0.2,0.2,0.4,LHP,51.0,11.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2631578947368421,106.21
3462,Ambioris Tavarez,694222,2,2,1,7,3,2,1,0,0,1,0,0,0,1,0,0,0,0.6666666666666666,0.42857142857142855,0.5,0.0,0.5,0.5,0.5,LHP,11.0,2.0,1.0,0.0,0.0,0.0,0.42857142857142855,100.61
3463,Amed Rosario,642708,11,11,3,33,25,20,1,0,0,10,0,0,1,3,0,0,0,0.8,0.7575757575757576,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,LHP,51.0,14.0,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2631578947368421,109.34
3464,Andre Lipcius,686531,11,10,1,41,18,16,1,1,0,9,3,3,0,1,0,0,0,0.8888888888888888,0.43902439024390244,0.09090909090909091,0.09090909090909091,0.1,0.18181818181818182,0.1,LHP,95.0,21.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.38095238095238093,0.2708333333333333,104.9
3465,Andres Valor,808516,3,2,0,19,10,5,2,1,0,0,0,0,0,0,0,0,0,0.5,0.5263157894736842,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,LHP,29.0,0.0,,,,,0.14285714285714285,
3466,Andrew Benintendi,643217,6,5,1,17,9,6,1,0,1,4,2,1,1,0,1,0,0,0.6666666666666666,0.5294117647058824,0.16666666666666666,0.0,0.2,0.3333333333333333,0.4,LHP,47.0,11.0,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.32,95.27
3467,Andrew Knizner,668800,4,4,0,11,9,8,0,0,0,4,2,0,0,0,0,0,0,0.8888888888888888,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,LHP,44.0,10.0,0.4,0.1,0.0,0.1,0.45454545454545453,91.36
3468,Andrew McCutchen,457705,6,3,0,23,7,4,0,3,0,3,2,0,1,0,0,0,0,0.5714285714285714,0.30434782608695654,0.0,0.5,0.0,0.5,0.0,LHP,130.0,18.0,0.5,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2318840579710145,100.85
3469,Andrew Navigato,685382,7,6,3,20,10,8,1,1,0,5,2,0,1,2,1,0,0,0.8,0.5,0.14285714285714285,0.14285714285714285,0.5,0.5714285714285714,0.6666666666666666,LHP,99.0,18.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.16326530612244897,102.0
3470,Andrew Pinckney,687605,7,6,1,19,11,5,2,1,0,4,2,1,0,1,0,0,0,0.45454545454545453,0.5789473684210527,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.16666666666666666,LHP,67.0,13.0,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.4666666666666667,104.6
3471,Andrew Pintar,801464,3,2,0,15,7,6,0,1,0,2,0,0,2,0,0,0,0,0.8571428571428571,0.4666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,LHP,43.0,5.0,0.4,0.0,0.6,0.2,0.20833333333333334,97.67999999999999
3472,Andrew Vaughn,683734,10,9,2,34,20,19,0,1,0,9,4,0,1,2,0,0,0,0.95,0.5882352941176471,0.0,0.1,0.2222222222222222,0.3,0.2222222222222222,LHP,151.0,29.0,0.4827586206896552,0.2413793103448276,0.20689655172413793,0.3793103448275862,0.24358974358974358,103.67999999999999
3473,Andrew Velazquez,623205,8,8,4,16,11,11,0,0,0,8,2,2,2,1,2,0,1,1.0,0.6875,0.0,0.0,0.5,0.5,1.125,LHP,137.0,20.0,0.4,0.25,0.3,0.4,0.4117647058823529,100.88
3474,Andruw Monasterio,655316,12,10,5,45,16,14,2,2,0,8,2,1,1,2,1,1,1,0.875,0.35555555555555557,0.16666666666666666,0.16666666666666666,0.5,0.5833333333333334,1.1,LHP,80.0,14.0,0.35714285714285715,0.07142857142857142,0.5,0.07142857142857142,0.1956521739130435,97.35
