,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
161,Griffin Jax,643377,20253,MIN,MLB,30.4,0.298,0.059,0.081,0.066,0.234,0.255,0.344,0.043,3.909,0.01,1.021,0.9683333333333333,0.88,1.1586666666666667,1.0363333333333333,1.0063333333333333,1.0306666666666666,1.023,0.9603333333333334,1.0523333333333333,1.034,0.9256666666666666,0.9996666666666666,1.0346666666666666,0.8346666666666667,1.089
162,Cole Sands,663485,21461,MIN,MLB,27.7,0.274,0.065,0.078,0.074,0.241,0.293,0.283,0.04,3.909,0.014,1.0136666666666665,0.979,0.842,1.198,0.9373333333333334,1.1426666666666667,0.9883333333333333,1.082,0.965,1.043,1.0436666666666667,0.9149999999999999,0.9936666666666667,1.0436666666666665,1.0933333333333333,0.7216666666666667
163,Jorge Alcala,660896,19459,MIN,MLB,29.7,0.244,0.093,0.086,0.058,0.23,0.314,0.301,0.046,3.909,0.01,0.9893333333333333,1.0126666666666666,0.8723333333333333,1.166,0.9576666666666667,1.124,0.9583333333333333,1.1313333333333333,1.004,0.9873333333333333,1.049,0.9023333333333333,0.9686666666666667,1.0816666666666666,1.0033333333333334,0.8393333333333333
164,Danny Coulombe,543056,13293,MIN,MLB,35.5,0.276,0.055,0.066,0.06,0.242,0.273,0.32,0.047,3.909,0.003,1.004,0.9873333333333333,0.977,1.0176666666666667,1.1373333333333333,0.776,0.9680000000000001,1.0023333333333333,0.9993333333333333,1.0083333333333333,0.9823333333333333,1.0403333333333333,1.0313333333333332,0.9266666666666666,0.8006666666666666,1.3863333333333334
165,Louie Varland,686973,27691,MIN,MLB,27.3,0.236,0.061,0.089,0.066,0.249,0.236,0.293,0.042,3.909,0.01,1.0083333333333333,0.9863333333333333,0.9600000000000001,1.0453333333333332,1.026,1.0226666666666666,1.041,1.0103333333333333,0.9863333333333333,1.0143333333333333,1.0736666666666668,0.874,0.9213333333333333,1.1423333333333332,0.88,1.012
166,Justin Topa,623437,15145,MIN,MLB,34.1,0.21,0.059,0.06,0.058,0.237,0.207,0.423,0.045,3.909,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
167,Darren McCaughan,670766,20038,MIN,MLB,29.1,0.178,0.079,0.082,0.067,0.234,0.312,0.267,0.047,3.909,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
168,Brock Stewart,592779,16727,MIN,MLB,33.5,0.295,0.085,0.064,0.08,0.246,0.265,0.296,0.042,4.07,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
169,Michael Tonkin,543859,10315,MIN,MLB,35.4,0.241,0.077,0.079,0.065,0.243,0.266,0.297,0.045,4.268,0.02,1.0393333333333332,0.9426666666666667,0.9093333333333333,1.1163333333333334,0.9723333333333334,1.0943333333333334,1.0703333333333334,0.9723333333333333,0.9843333333333333,1.0166666666666666,1.058,0.8973333333333333,0.931,1.1266666666666667,1.0413333333333332,0.7939999999999999
170,Zebby Matthews,805673,31827,MIN,MLB,24.9,0.233,0.075,0.1,0.062,0.246,0.248,0.3,0.038,4.118,0.006,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
171,David Festa,701581,30056,MIN,MLB,25.1,0.268,0.083,0.083,0.068,0.248,0.253,0.287,0.043,4.07,0.009,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
172,Marco Raya,694397,sa3014550,MIN,MLB,22.7,0.228,0.093,0.04,0.038,0.234,0.212,0.489,0.048,3.909,0.016,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
173,Travis Adams,701519,sa3017991,MIN,MLB,25.2,0.224,0.084,0.056,0.095,0.229,0.229,0.342,0.051,3.909,0.006,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
174,Matt Canterino,683764,sa3011530,MIN,MLB,27.3,0.23788749999999997,0.104,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.011,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
175,Kody Funderburk,681892,24993,MIN,MLB,28.4,0.242,0.093,0.076,0.056,0.25,0.202,0.362,0.042,4.046,0.018,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
176,Carlos Rodon,607074,16137,NYY,MLB,32.3,0.254,0.085,0.084,0.064,0.242,0.321,0.249,0.042,3.909,0.011,0.9736666666666667,1.0413333333333332,0.9976666666666666,0.9816666666666667,1.07,0.8643333333333333,1.053,0.8316666666666667,1.0166666666666666,0.9793333333333333,0.957,1.1096666666666666,1.025,0.9173333333333333,0.857,1.4036666666666668
177,Carlos Carrasco,471911,6632,NYY,MLB,38.1,0.181,0.081,0.083,0.07,0.244,0.217,0.339,0.042,3.909,0.012,1.0206666666666666,0.9713333333333333,0.8436666666666667,1.1843333333333332,1.0106666666666666,1.0433333333333334,0.9816666666666666,1.0846666666666667,0.9923333333333333,1.007,0.9903333333333333,0.9833333333333333,1.038,0.9913333333333333,0.981,0.8746666666666666
178,Max Fried,608331,13743,NYY,MLB,31.2,0.238,0.072,0.064,0.056,0.242,0.2,0.395,0.048,3.909,0.009,0.9686666666666667,1.0566666666666666,0.9653333333333334,1.0933333333333333,1.064,0.8876666666666666,1.0033333333333334,1.0236666666666667,1.008,1.012,0.9666666666666667,1.068,1.0396666666666665,0.8653333333333334,0.9006666666666666,1.2243333333333335
179,Marcus Stroman,573186,13431,NYY,MLB,34.0,0.185,0.09,0.072,0.062,0.247,0.196,0.373,0.043,3.909,0.009,1.0326666666666666,0.9603333333333333,0.9023333333333333,1.1136666666666666,1.0696666666666668,0.986,1.0053333333333332,1.0556666666666665,0.985,1.015,0.991,0.979,1.037,1.0003333333333333,0.9196666666666666,0.9346666666666666
180,Will Warren,701542,30182,NYY,MLB,25.8,0.231,0.091,0.091,0.06,0.242,0.261,0.326,0.038,3.909,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
181,Devin Williams,642207,15816,NYY,MLB,30.6,0.391,0.119,0.065,0.06,0.245,0.254,0.333,0.045,3.909,0.01,1.0976666666666666,0.891,0.896,1.1223333333333334,0.9693333333333334,1.0723333333333334,1.0173333333333332,1.045,1.0343333333333333,0.978,1.03,0.946,0.9443333333333334,1.078,0.8906666666666666,0.9436666666666667
182,Luke Weaver,596133,16918,NYY,MLB,31.6,0.238,0.074,0.088,0.067,0.245,0.262,0.285,0.042,3.909,0.009,1.0323333333333333,0.9576666666666667,0.8553333333333334,1.1716666666666666,1.098,0.9426666666666667,0.9923333333333333,1.072,0.9656666666666667,1.0373333333333332,1.006,0.9653333333333333,1.001,1.0346666666666666,0.9543333333333334,0.9053333333333333
183,Mark Leiter Jr.,643410,15551,NYY,MLB,34.1,0.315,0.087,0.079,0.062,0.246,0.21,0.341,0.046,3.909,0.02,0.988,0.9973333333333333,0.915,1.0973333333333333,1.0323333333333333,1.026,1.0336666666666665,1.033,0.9576666666666667,1.0343333333333333,0.997,0.97,1.0206666666666666,1.0216666666666665,1.0646666666666667,0.8156666666666667
184,Fernando E. Cruz,518585,7048,NYY,MLB,35.0,0.37,0.106,0.085,0.067,0.245,0.288,0.253,0.045,3.909,0.009,1.0356666666666665,0.9516666666666667,0.868,1.164,1.024,1.0270000000000001,0.984,1.0836666666666666,0.9976666666666666,0.9999999999999999,0.9846666666666667,0.9916666666666666,1.0286666666666666,1.0003333333333333,0.8926666666666666,0.9823333333333333
185,Tim Hill,657612,16814,NYY,MLB,35.2,0.119,0.063,0.059,0.056,0.24,0.175,0.443,0.047,3.909,0.017,0.9633333333333333,1.0456666666666665,0.9816666666666667,1.0043333333333333,1.194,0.7293333333333333,1.0873333333333333,0.842,1.0383333333333333,0.9573333333333334,0.951,1.0816666666666666,1.0693333333333332,0.8853333333333333,0.7383333333333333,1.4333333333333333
186,Yoendrys Gomez,672782,22872,NYY,MLB,25.5,0.214,0.097,0.1,0.062,0.24,0.302,0.242,0.046,3.909,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
187,Ryan Yarbrough,642232,16502,NYY,MLB,33.3,0.175,0.057,0.075,0.053,0.245,0.279,0.287,0.049,3.909,0.022,0.9386666666666666,1.136,0.982,1.0273333333333334,1.1079999999999999,0.7496666666666666,1.0243333333333333,0.9386666666666666,1.0296666666666665,0.9403333333333334,0.9566666666666667,1.0986666666666667,1.0196666666666665,0.9403333333333334,0.8496666666666667,1.3873333333333333
188,Brent Headrick,687396,27702,NYY,MLB,27.3,0.25,0.085,0.104,0.072,0.239,0.309,0.234,0.04,3.909,0.01,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
189,Clarke Schmidt,657376,19899,NYY,MLB,29.1,0.231,0.076,0.077,0.061,0.243,0.262,0.326,0.041,4.217,0.016,1.023,0.969,0.8883333333333333,1.131,1.0093333333333334,1.0443333333333333,0.969,1.0963333333333334,0.9603333333333334,1.042,1.018,0.952,1.027,1.0063333333333333,0.9166666666666666,0.9453333333333332
190,Clayton Beeter,690925,27494,NYY,MLB,26.5,0.293,0.105,0.04,0.059,0.245,0.308,0.329,0.043,3.909,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
191,Scott Effross,664123,18384,NYY,MLB,31.3,0.266,0.056,0.066,0.058,0.244,0.256,0.344,0.043,3.646,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
192,Ian Hamilton,641656,19261,NYY,MLB,29.8,0.267,0.097,0.063,0.05,0.254,0.227,0.353,0.043,3.804,0.011,1.0226666666666666,0.9666666666666667,0.9106666666666666,1.114,0.9186666666666666,1.172,0.967,1.1126666666666667,0.9703333333333333,1.036,1.016,0.9526666666666667,1.011,1.0193333333333332,1.1113333333333333,0.6923333333333332
193,Jonathan Loaisiga,642528,19753,NYY,MLB,30.4,0.201,0.061,0.052,0.05,0.238,0.205,0.428,0.051,3.59,0.01,1.0023333333333333,0.997,0.9083333333333333,1.1213333333333333,0.8413333333333333,1.32,0.9289999999999999,1.186,0.9826666666666667,1.02,1.0226666666666666,0.9403333333333332,0.966,1.0893333333333333,1.0826666666666667,0.7066666666666667
194,Michael Arias,683522,sa3017036,NYY,MLB,23.4,0.241,0.13,0.065,0.058,0.245,0.27,0.329,0.043,3.909,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
195,Yerry De Los Santos,660787,21420,NYY,MLB,27.3,0.212,0.091,0.083,0.054,0.236,0.224,0.383,0.044,3.955,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
196,Luis Severino,622663,15890,OAK,MLB,31.1,0.205,0.081,0.076,0.057,0.245,0.254,0.317,0.045,3.909,0.013,1.0623333333333334,0.9259999999999999,0.9516666666666667,1.0633333333333335,0.9533333333333334,1.0976666666666668,1.033,1.029,0.9566666666666667,1.0423333333333333,1.053,0.9193333333333333,0.9803333333333333,1.055,1.01,0.8476666666666667
197,Jeffrey Springs,605488,17677,OAK,MLB,32.6,0.308,0.084,0.078,0.066,0.249,0.264,0.277,0.043,3.909,0.003,0.9926666666666667,0.98,1.0076666666666667,0.9526666666666667,1.0413333333333332,0.9486666666666665,1.0190000000000001,0.9496666666666667,1.0093333333333332,1.001,0.9543333333333333,1.1006666666666667,1.0463333333333333,0.8673333333333334,0.9133333333333333,1.1953333333333334
198,Osvaldo Bido,674370,23150,OAK,MLB,29.5,0.223,0.097,0.062,0.062,0.247,0.344,0.244,0.043,3.909,0.023,1.026,0.9646666666666667,0.871,1.156,0.8863333333333334,1.1883333333333335,0.9753333333333333,1.0923333333333334,0.994,1.005,1.0766666666666667,0.8826666666666666,0.9556666666666667,1.0873333333333333,1.0963333333333334,0.74
199,JP Sears,676664,23429,OAK,MLB,29.1,0.199,0.066,0.092,0.066,0.237,0.313,0.259,0.043,3.909,0.015,0.976,1.0316666666666665,0.9923333333333333,1.004,1.0876666666666666,0.7893333333333333,1.0623333333333334,0.7926666666666666,1.0033333333333332,1.0346666666666666,0.9713333333333333,1.049,1.0223333333333333,0.9273333333333333,0.8019999999999999,1.634666666666667
200,Joey Estes,683155,26257,OAK,MLB,23.5,0.165,0.051,0.093,0.073,0.236,0.369,0.196,0.042,3.909,0.017,1.0223333333333333,0.969,0.7996666666666666,1.2343333333333333,0.9596666666666667,1.102,1.03,1.029,1.007,0.99,0.9966666666666667,0.976,0.9933333333333333,1.0433333333333332,1.0706666666666667,0.7716666666666666
201,Mason Miller,695243,31757,OAK,MLB,26.6,0.346,0.087,0.064,0.061,0.243,0.345,0.253,0.044,3.909,0.007,1.0106666666666666,0.983,0.887,1.1413333333333333,1.085,0.9426666666666667,0.9216666666666666,1.1726666666666665,1.0056666666666667,0.9876666666666666,1.036,0.9256666666666666,1.0013333333333334,1.033,0.7583333333333333,1.1766666666666667
202,Tyler Ferguson,621053,19481,OAK,MLB,31.5,0.274,0.103,0.08,0.06,0.237,0.302,0.304,0.042,3.909,0.021,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
203,Justin Sterner,686993,27694,OAK,MLB,28.6,0.279,0.094,0.072,0.056,0.247,0.313,0.288,0.038,3.909,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
204,Jose Leclerc,600917,14524,OAK,MLB,31.3,0.297,0.111,0.079,0.062,0.238,0.352,0.244,0.043,3.909,0.012,1.054,0.9163333333333333,0.8406666666666667,1.2266666666666666,0.9576666666666667,1.1236666666666666,1.129,0.8743333333333333,0.9703333333333333,1.0383333333333333,1.0173333333333334,0.9503333333333333,0.982,1.0613333333333332,1.1099999999999999,0.679
205,T.J. McFarland,519008,3237,OAK,MLB,35.9,0.167,0.056,0.072,0.068,0.238,0.169,0.427,0.043,3.909,0.015,0.8756666666666666,1.1696666666666666,1.1333333333333333,0.7989999999999999,1.1276666666666666,0.7903333333333333,1.0646666666666667,0.8606666666666667,1.025,0.9703333333333333,0.9603333333333333,1.073,0.9976666666666666,0.9760000000000001,0.8413333333333333,1.3263333333333334
206,Noah Murdock,668716,27908,OAK,MLB,26.6,0.221,0.126,0.046,0.043,0.247,0.153,0.44,0.058,3.909,0.028,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
207,Angel Perdomo,622780,17759,OAK,MLB,30.9,0.316,0.092,0.102,0.058,0.236,0.281,0.285,0.046,3.909,0.025,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
208,Mitch Spence,687765,27707,OAK,MLB,26.9,0.195,0.068,0.082,0.057,0.241,0.231,0.367,0.041,3.909,0.011,0.959,1.0466666666666666,0.9903333333333334,1.0123333333333333,0.979,1.0856666666666668,1.0696666666666665,0.973,0.9613333333333334,1.0476666666666665,1.027,0.9383333333333334,0.987,1.0523333333333333,1.0706666666666667,0.7546666666666666
209,Brady Basso,669620,25582,OAK,MLB,27.5,0.215,0.072,0.077,0.054,0.251,0.283,0.3,0.038,3.763,0.006,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
210,Michel Otanez,671305,22533,OAK,MLB,27.8,0.286,0.098,0.067,0.079,0.24,0.274,0.3,0.043,3.98,0.023,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
211,J.T. Ginn,669372,27889,OAK,MLB,25.9,0.2,0.073,0.076,0.057,0.254,0.235,0.324,0.04,3.652,0.021,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
212,Gunnar Hoglund,680684,sa3019785,OAK,MLB,25.3,0.207,0.079,0.066,0.048,0.246,0.37,0.247,0.042,3.909,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
213,Jacob Lopez,682052,25098,OAK,MLB,27.1,0.19,0.084,0.086,0.058,0.244,0.293,0.274,0.043,3.71,0.017,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
214,Hogan Harris,663687,21520,OAK,MLB,28.3,0.199,0.105,0.081,0.076,0.239,0.265,0.294,0.044,3.909,0.014,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
215,Ryan Cusick,680743,sa3017385,OAK,MLB,25.4,0.218,0.115,0.065,0.038,0.244,0.212,0.423,0.045,3.909,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
216,Grant Holman,680880,30002,OAK,MLB,24.9,0.273,0.086,0.047,0.084,0.223,0.303,0.36,0.043,4.056,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
217,Elvis Alvarado,665660,sa919291,OAK,MLB,26.1,0.304,0.104,0.059,0.061,0.248,0.259,0.293,0.052,3.909,0.021,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
218,Logan Gilbert,669302,22250,SEA,MLB,27.9,0.264,0.045,0.079,0.063,0.245,0.271,0.299,0.042,3.909,0.006,0.9946666666666666,1.001,0.8846666666666667,1.1393333333333333,1.0316666666666667,1.0176666666666667,0.984,1.0836666666666666,0.9786666666666667,1.0233333333333332,1.0273333333333334,0.9396666666666667,0.986,1.0523333333333333,1.0186666666666666,0.8286666666666667
219,Luis Castillo,622491,15689,SEA,MLB,32.3,0.257,0.067,0.083,0.062,0.241,0.267,0.306,0.043,3.909,0.009,1.035,0.9583333333333333,0.8416666666666667,1.173,0.9563333333333334,1.0963333333333334,0.9329999999999999,1.1273333333333333,0.9836666666666667,1.0163333333333333,1.0556666666666668,0.9153333333333333,0.9553333333333334,1.0803333333333334,1.055,0.8026666666666666
220,Luis F. Castillo,622379,20638,SEA,MLB,30.1,0.23788749999999997,0.092,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
221,Bryce Miller,682243,29837,SEA,MLB,26.6,0.231,0.058,0.09,0.065,0.242,0.293,0.279,0.04,3.909,0.009,1.0483333333333333,0.9453333333333334,0.8046666666666666,1.2086666666666668,0.936,1.1146666666666667,1.0586666666666666,1.0043333333333333,0.9816666666666667,1.018,1.0856666666666668,0.8873333333333333,0.9523333333333334,1.0819999999999999,0.9199999999999999,0.9349999999999999
222,Bryan Woo,693433,30279,SEA,MLB,25.2,0.229,0.052,0.068,0.063,0.238,0.3,0.309,0.043,3.909,0.015,1.0613333333333332,0.9323333333333333,0.8066666666666666,1.2076666666666667,0.9423333333333334,1.1073333333333333,0.8973333333333333,1.1576666666666666,0.9253333333333333,1.0713333333333332,1.115,0.8613333333333333,0.9536666666666667,1.08,1.1173333333333333,0.747
223,Andres Munoz,662253,20373,SEA,MLB,26.2,0.333,0.099,0.072,0.056,0.24,0.205,0.401,0.044,3.909,0.016,1.0126666666666666,0.98,0.872,1.148,0.9446666666666667,1.116,1.017,1.044,0.9753333333333333,1.026,1.0483333333333333,0.9186666666666666,0.9156666666666666,1.1286666666666667,1.066,0.7809999999999999
224,Trent Thornton,663423,17948,SEA,MLB,31.5,0.243,0.057,0.081,0.06,0.245,0.277,0.282,0.045,3.909,0.012,1.005,0.9923333333333333,0.8773333333333333,1.1683333333333334,1.0473333333333334,0.985,0.9843333333333333,1.0953333333333333,0.966,1.047,1.0153333333333334,0.9523333333333333,1.023,0.9966666666666666,0.9126666666666666,0.9833333333333334
225,Gregory Santos,666619,21894,SEA,MLB,25.6,0.215,0.067,0.054,0.055,0.248,0.205,0.409,0.042,3.909,0.02,0.951,1.059,0.8816666666666667,1.1483333333333334,0.997,1.0646666666666667,0.9329999999999999,1.1693333333333333,0.9596666666666667,1.0543333333333333,1.0273333333333334,0.9349999999999999,1.003,1.0296666666666665,1.0126666666666666,0.8256666666666667
226,Collin Snider,676092,23307,SEA,MLB,29.5,0.216,0.092,0.079,0.059,0.251,0.217,0.327,0.044,3.909,0.011,1.018,0.9726666666666667,0.9453333333333334,1.0633333333333335,0.978,1.0943333333333334,0.9556666666666666,1.137,0.9289999999999999,1.1023333333333332,1.0586666666666666,0.8863333333333333,1.004,1.0283333333333333,1.046,0.773
227,Gabe Speier,642100,17170,SEA,MLB,30.0,0.316,0.058,0.072,0.054,0.242,0.243,0.357,0.045,3.909,0.014,0.947,1.064,1.0033333333333334,0.9796666666666667,1.168,0.7543333333333333,0.9766666666666667,0.976,1.02,0.979,0.9456666666666667,1.0893333333333333,1.0896666666666666,0.8573333333333334,0.641,1.562
228,Eduard Bazardo,660825,20997,SEA,MLB,29.6,0.239,0.074,0.072,0.057,0.242,0.278,0.345,0.038,3.909,0.011,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
229,Jesse Hahn,534910,13287,SEA,MLB,35.7,0.222,0.14,0.053,0.051,0.228,0.187,0.51,0.043,3.909,0.03,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
230,Carlos M. Vargas,672841,22915,SEA,MLB,25.5,0.183,0.101,0.06,0.059,0.239,0.173,0.423,0.051,3.909,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
231,George Kirby,669923,25436,SEA,MLB,27.2,0.233,0.03,0.08,0.061,0.241,0.256,0.336,0.04,3.911,0.009,0.9939999999999999,1.0003333333333333,0.8406666666666667,1.1843333333333332,1.0173333333333334,1.0353333333333334,1.0493333333333332,1.007,0.981,1.02,1.0386666666666666,0.9276666666666666,0.951,1.0916666666666666,1.0253333333333332,0.824
232,Matt Brash,666374,25756,SEA,MLB,26.9,0.319,0.115,0.064,0.054,0.257,0.223,0.333,0.044,4.348,0.011,1.0653333333333332,0.915,0.8933333333333333,1.1323333333333334,0.999,1.0556666666666668,0.8403333333333333,1.2373333333333334,0.9696666666666667,1.032,1.042,0.9256666666666666,1.0236666666666667,1.01,0.9373333333333334,0.9229999999999999
233,Troy Taylor,700187,31883,SEA,MLB,23.6,0.262,0.083,0.08,0.063,0.243,0.258,0.313,0.043,4.049,0.027,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
234,Emerson Hancock,676106,27470,SEA,MLB,25.9,0.157,0.073,0.086,0.07,0.246,0.256,0.28,0.043,3.909,0.014,1.0596666666666665,0.9276666666666666,0.8170000000000001,1.213,1.1466666666666667,0.891,0.9963333333333333,1.067,0.94,1.0656666666666665,1.021,0.9486666666666667,0.9593333333333334,1.0813333333333333,1.1593333333333333,0.6756666666666666
235,Jhonathan Diaz,646242,20298,SEA,MLB,28.6,0.166,0.115,0.066,0.064,0.247,0.257,0.324,0.042,3.909,0.025,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
236,Blas Castano,680604,sa3006617,SEA,MLB,26.6,0.196,0.086,0.075,0.057,0.241,0.232,0.333,0.052,3.909,0.024,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
237,Tayler Saucedo,642048,17888,SEA,MLB,31.8,0.214,0.103,0.07,0.051,0.246,0.179,0.392,0.05,3.909,0.021,0.9273333333333333,1.1033333333333333,1.024,0.9463333333333334,1.098,0.8306666666666667,1.0516666666666667,0.8786666666666667,1.0699999999999998,0.8996666666666666,0.9556666666666667,1.0806666666666667,0.9836666666666666,0.9993333333333333,0.845,1.3253333333333335
238,Casey Legumina,668984,25921,SEA,MLB,27.8,0.197,0.088,0.071,0.06,0.238,0.223,0.378,0.046,3.676,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
239,Will Klein,694361,27787,SEA,MLB,25.4,0.22,0.131,0.079,0.052,0.245,0.283,0.301,0.043,3.909,0.009,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
240,Ryan Pepiot,686752,26221,TB,MLB,27.6,0.256,0.076,0.085,0.057,0.241,0.331,0.253,0.043,3.909,0.016,1.018,0.9753333333333333,0.8133333333333334,1.1786666666666668,1.094,0.9700000000000001,1.091,0.9806666666666667,0.967,1.0303333333333333,0.9603333333333334,1.0036666666666667,1.0096666666666667,1.028,1.0016666666666667,0.8583333333333333
241,Zack Littell,641793,15823,TB,MLB,29.5,0.207,0.041,0.084,0.062,0.242,0.277,0.304,0.041,3.909,0.007,1.014,0.9786666666666667,0.8566666666666667,1.1696666666666666,1.0166666666666666,1.036,1.0053333333333332,1.0573333333333332,0.96,1.0443333333333333,1.0313333333333334,0.9359999999999999,0.9863333333333333,1.0513333333333332,1.057,0.7869999999999999
242,Taj Bradley,671737,22543,TB,MLB,24.1,0.274,0.083,0.092,0.069,0.241,0.255,0.297,0.042,3.909,0.007,0.9803333333333333,1.0103333333333333,0.9183333333333333,1.0976666666666666,1.0536666666666668,0.9983333333333334,1.0086666666666666,1.0526666666666666,0.9433333333333334,1.0579999999999998,1.038,0.9319999999999999,0.9856666666666667,1.0506666666666666,0.998,0.858
243,Drew Rasmussen,656876,25385,TB,MLB,29.7,0.277,0.055,0.067,0.062,0.247,0.229,0.348,0.044,3.909,0.005,1.001,0.997,0.9716666666666667,1.0273333333333334,1.0673333333333332,0.9616666666666667,1.0443333333333333,1.003,0.989,1.01,1.0123333333333333,0.9576666666666667,0.9763333333333333,1.069,0.9463333333333334,0.9236666666666666
244,Shane Baz,669358,22264,TB,MLB,25.8,0.231,0.079,0.077,0.06,0.239,0.296,0.319,0.039,3.909,0.016,1.0203333333333333,0.9716666666666667,0.8250000000000001,1.203,0.9516666666666667,1.1126666666666667,1.0703333333333334,0.981,1.0243333333333333,0.9693333333333333,1.0316666666666667,0.9353333333333333,0.951,1.093,0.9953333333333333,0.858
