,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
618,Caleb Roberts,681134,sa3016959,ARI,AAA,25.2,0.264,0.09,0.066,0.05,0.29,0.194,0.321,0.078,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.09858787878787878,0.7948275862068965,3.909048103235316,0.022578295702840496,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
619,Christian Cerda,692416,sa3015623,ARI,AA,22.3,0.233,0.136,0.05,0.048,0.3,0.21,0.296,0.096,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.06455524475524475,0.7,3.909048103235316,0.012552301255230125,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
620,Javier D'Orazio,683490,sa3008876,ARI,AA,23.3,0.241,0.065,0.047,0.045,0.299,0.191,0.332,0.085,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.03156470588235294,0.7,3.909048103235316,0.0062047569803516025,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
621,Drake Osborn,688311,sa3017077,ARI,AA,26.7,0.245,0.064,0.054,0.05,0.305,0.217,0.273,0.101,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.07174805194805195,0.65,3.909048103235316,0.01896551724137931,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
622,Gavin Logan,678099,sa3020191,ARI,AA,25.2,0.302,0.114,0.059,0.048,0.274,0.223,0.297,0.099,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.1314279069767442,0.6090909090909091,3.909048103235316,0.011704645213287564,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
623,Tristin English,663536,sa876328,ARI,AAA,27.9,0.239,0.068,0.069,0.058,0.247,0.255,0.334,0.037,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.056642105263157896,0.5125000000000001,3.909048103235316,0.02569043031470777,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
624,Trey Mancini,641820,15149,ARI,AAA,33.1,0.304,0.076,0.089,0.084,0.246,0.218,0.326,0.038,0.358,0.015,0.299,0.13,0.801,0.19899999999999995,0.08,0.016,0.219,0.107,0.422,0.5780000000000001,0.0,0.005,0.088,0.553,0.646,0.354,0.01,0.002,0.031,0.039,0.082,0.918,0.0,0.0,0.012,0.151,0.163,0.837,0.0,0.0,0.002,0.1,0.102,0.898,0.0198,0.8,4.0733197556008145,0.013953488372093023,1.0295,0.9475,0.9325,1.025,0.9964999999999999,1.0735000000000001,1.015,1.0190000000000001,0.982,1.0265,1.019,0.9555,0.9795,1.0430000000000001,1.042,0.815
625,Tim Tawa,694374,sa3016970,ARI,AAA,26.0,0.236,0.081,0.091,0.092,0.243,0.222,0.321,0.032,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.11175402298850574,0.6875,3.909048103235316,0.009714632665452338,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
626,Manuel Pena,694211,sa3015715,ARI,AA,21.3,0.247,0.056,0.044,0.042,0.286,0.189,0.356,0.082,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.14578425196850395,0.5928571428571429,3.909048103235316,0.006903353057199211,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
627,Jean Walters,695078,sa3015236,ARI,AA,23.6,0.224,0.044,0.039,0.041,0.275,0.192,0.369,0.083,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.1451012048192771,0.575,3.909048103235316,0.00686106346483705,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
628,Ildemaro Vargas,545121,13324,ARI,AAA,33.7,0.087,0.065,0.016,0.046,0.245,0.219,0.414,0.06,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.069,0.02,0.254,0.101,0.444,0.556,0.0,0.006,0.107,0.537,0.65,0.35,0.005,0.002,0.027,0.029,0.063,0.937,0.0,0.0,0.018,0.138,0.156,0.844,0.0,0.0,0.002,0.157,0.159,0.841,0.1475310924369748,0.7357142857142858,3.552397868561279,0.006472491909385114,0.9245,1.0735000000000001,1.1800000000000002,0.8200000000000001,0.766,1.4545,0.8819999999999999,1.2625000000000002,0.9299999999999999,1.134,1.0415,0.8665,0.9865,1.0805,1.0255,0.744
629,Ivan Melendez,699471,sa3019859,ARI,AAA,25.2,0.295,0.059,0.14,0.063,0.274,0.196,0.268,0.059,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.04942962962962963,0.725,3.909048103235316,0.03479236812570146,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
630,Jesus Valdez,678232,sa3005492,ARI,AAA,27.3,0.276,0.059,0.065,0.049,0.28,0.197,0.331,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.06551428571428572,0.6615384615384616,3.909048103235316,0.008143322475570033,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
631,Gino Groover,694410,sa3022887,ARI,AA,23.0,0.189,0.078,0.094,0.056,0.286,0.193,0.302,0.068,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.06424444444444444,0.8250000000000001,3.909048103235316,0.011704645213287564,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
632,Jordan Lawlar,691783,29976,ARI,AAA,22.7,0.253,0.091,0.089,0.052,0.292,0.189,0.306,0.071,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.19434545454545454,0.8323529411764706,3.909048103235316,0.024033437826541274,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
633,Grae Kessinger,666197,25813,ARI,AAA,27.6,0.251,0.092,0.055,0.067,0.248,0.281,0.297,0.051,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.16,0.16,0.84,0.0,0.0,0.0,0.129,0.129,0.871,0.09059646017699115,0.7357142857142858,4.0,0.013462976813762155,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
634,Connor Kaiser,663731,21535,ARI,AAA,28.4,0.291,0.101,0.064,0.067,0.244,0.246,0.33,0.05,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.07694285714285715,0.8388888888888889,3.909048103235316,0.012096774193548387,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
635,Andy Weber,681581,sa3008282,ARI,AAA,27.7,0.243,0.058,0.06,0.048,0.296,0.204,0.299,0.092,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.10868888888888889,0.8,3.909048103235316,0.015920398009950248,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
636,Tommy Troy,694371,sa3022561,ARI,AA,23.2,0.252,0.083,0.076,0.051,0.272,0.188,0.348,0.065,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.2198,0.8206896551724138,3.909048103235316,0.011704645213287564,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
637,Jorge Barrosa,678489,23968,ARI,AAA,24.1,0.201,0.089,0.05,0.049,0.252,0.273,0.322,0.054,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.15,0.15,0.85,0.0,0.0,0.0,0.209,0.209,0.791,0.1698,0.7625,3.909048103235316,0.01641337386018237,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
638,Cristian Pache,665506,19948,ARI,AAA,26.4,0.322,0.098,0.051,0.054,0.238,0.198,0.392,0.067,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.023,0.1,0.542,0.665,0.33499999999999996,0.005,0.002,0.032,0.03,0.069,0.931,0.0,0.0,0.021,0.115,0.136,0.864,0.0,0.0,0.002,0.112,0.114,0.886,0.059800000000000006,0.6615384615384616,3.861003861003861,0.004051863857374392,1.096,0.8895,0.8415,1.1125,0.8725,1.1795,0.889,1.142,0.9575,1.0425,1.035,0.95,0.9575,1.0505,1.216,0.6990000000000001
639,A.J. Vukovich,691021,sa3014525,ARI,AAA,23.7,0.282,0.054,0.077,0.05,0.281,0.176,0.356,0.06,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.07050422535211268,0.7121951219512196,3.909048103235316,0.009825327510917031,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
640,Kristian Robinson,677565,sa3006884,ARI,AAA,24.3,0.322,0.11,0.101,0.052,0.27,0.164,0.369,0.045,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.10662170542635659,0.7454545454545455,3.909048103235316,0.023255813953488372,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
641,Gavin Conticello,695521,sa3017770,ARI,AA,21.8,0.246,0.069,0.05,0.043,0.296,0.186,0.344,0.082,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.152284076433121,0.7714285714285714,3.909048103235316,0.01623686723973257,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
642,Kevin Graham,681184,sa3020087,ARI,AA,25.7,0.279,0.072,0.039,0.041,0.28,0.19,0.367,0.083,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.09091111111111111,0.7833333333333333,3.909048103235316,0.009104704097116844,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
643,Michael Harris II,671739,25931,ATL,MLB,24.1,0.2,0.045,0.105,0.071,0.239,0.181,0.351,0.052,0.451,0.0,0.212,0.055,0.717,0.28300000000000003,0.07,0.021,0.225,0.118,0.434,0.5660000000000001,0.0,0.007,0.102,0.553,0.662,0.33799999999999997,0.005,0.004,0.023,0.027,0.059,0.9410000000000001,0.0,0.001,0.018,0.197,0.216,0.784,0.0,0.0,0.002,0.165,0.167,0.833,0.12997964071856288,0.79375,3.5650623885918002,0.012699905926622766,0.9604999999999999,1.0805,1.1219999999999999,0.851,1.0745,0.798,1.029,0.9430000000000001,1.0385,0.9159999999999999,0.944,1.1124999999999998,1.05,0.9095,0.832,1.3855
644,Austin Riley,663586,18360,ATL,MLB,28.0,0.25,0.079,0.148,0.076,0.219,0.258,0.276,0.023,0.448,0.015,0.225,0.022,0.708,0.29200000000000004,0.082,0.019,0.219,0.129,0.449,0.5509999999999999,0.0,0.006,0.094,0.56,0.66,0.33999999999999997,0.009,0.002,0.022,0.033,0.066,0.9339999999999999,0.0,0.002,0.016,0.169,0.187,0.813,0.0,0.0,0.002,0.258,0.26,0.74,0.0198,0.7625,3.8910505836575875,0.018979833926453145,1.011,0.98,0.9125000000000001,1.1165,0.9915,1.1135,1.021,0.9915,1.0065,0.9575,1.0135,0.9564999999999999,0.975,1.0859999999999999,1.0474999999999999,0.6970000000000001
645,Matt Olson,621566,14344,ATL,MLB,31.0,0.243,0.113,0.141,0.076,0.217,0.264,0.268,0.034,0.502,0.0,0.221,0.032,0.755,0.245,0.085,0.016,0.231,0.127,0.459,0.5409999999999999,0.0,0.005,0.101,0.545,0.651,0.349,0.009,0.003,0.024,0.028,0.064,0.9359999999999999,0.0,0.0,0.011,0.148,0.159,0.841,0.0,0.0,0.002,0.175,0.177,0.823,0.0198,0.95,4.395604395604396,0.010396611474778591,0.981,1.0305,1.107,0.893,1.0514999999999999,0.8625,1.064,0.864,1.0234999999999999,0.9575,0.945,1.1019999999999999,1.0255,0.9695,0.8795,1.2565
646,Marcell Ozuna,542303,10324,ATL,MLB,34.4,0.256,0.108,0.158,0.089,0.24,0.208,0.268,0.036,0.52,0.004,0.167,0.083,0.774,0.22599999999999998,0.072,0.016,0.207,0.134,0.429,0.571,0.0,0.005,0.091,0.566,0.662,0.33799999999999997,0.009,0.002,0.023,0.032,0.066,0.9339999999999999,0.0,0.0,0.019,0.109,0.128,0.872,0.0,0.0,0.002,0.124,0.126,0.874,0.023065306122448982,0.95,4.25531914893617,0.005,1.009,0.987,0.9390000000000001,1.024,1.0615,0.893,0.9974999999999999,1.0670000000000002,0.982,1.037,0.9909999999999999,1.0265,0.983,1.0535,1.065,0.6679999999999999
647,Ozzie Albies,645277,16556,ATL,MLB,28.2,0.154,0.065,0.071,0.068,0.242,0.309,0.288,0.022,0.453,0.006,0.256,0.022,0.738,0.262,0.094,0.024,0.217,0.108,0.443,0.5569999999999999,0.0,0.009,0.104,0.547,0.66,0.33999999999999997,0.007,0.003,0.027,0.028,0.065,0.935,0.0,0.0,0.019,0.14,0.159,0.841,0.0,0.0,0.002,0.205,0.207,0.793,0.07995037593984962,0.89,3.838771593090211,0.009628610729023384,1.022,0.866,1.1535,0.724,0.9955,1.1425,1.0605,0.96,1.0125,1.003,0.9495,1.0310000000000001,1.0474999999999999,0.9670000000000001,0.8825,0.9954999999999999
648,Drake Baldwin,686948,31539,ATL,MLB,24.0,0.22,0.107,0.09,0.089,0.274,0.197,0.321,0.029,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.15,0.15,0.85,0.0,0.0,0.0,0.206,0.206,0.794,0.03106760563380282,0.7,3.909048103235316,0.012476007677543186,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
649,Bryan De La Cruz,650559,19600,ATL,MLB,28.3,0.26,0.051,0.092,0.066,0.254,0.249,0.308,0.031,0.486,0.0,0.191,0.029,0.706,0.29400000000000004,0.07,0.016,0.21,0.119,0.415,0.585,0.0,0.005,0.097,0.558,0.66,0.33999999999999997,0.006,0.005,0.027,0.03,0.068,0.9319999999999999,0.0,0.0,0.015,0.137,0.152,0.848,0.0,0.0,0.002,0.189,0.191,0.8089999999999999,0.06918271604938271,0.8,3.8684719535783367,0.0036883356385431073,1.0085,0.9874999999999999,0.9335,1.0365,1.0325,0.988,0.982,1.105,0.9744999999999999,1.055,1.011,0.967,1.017,0.956,0.962,0.9755
650,Jarred Kelenic,672284,22558,ATL,MLB,25.7,0.305,0.074,0.098,0.083,0.267,0.249,0.271,0.033,0.468,0.008,0.22,0.011,0.707,0.29300000000000004,0.072,0.021,0.219,0.112,0.424,0.5760000000000001,0.0,0.012,0.105,0.546,0.663,0.33699999999999997,0.006,0.002,0.025,0.037,0.07,0.9299999999999999,0.0,0.0,0.008,0.126,0.134,0.866,0.0,0.0,0.002,0.157,0.159,0.841,0.1073,0.7357142857142858,3.9447731755424065,0.006542526421741319,0.9874999999999999,1.014,1.0915,0.913,1.111,0.6859999999999999,1.0659999999999998,0.843,1.0135,0.9775,0.9535,1.093,1.034,0.9490000000000001,0.702,1.7645
651,Orlando Arcia,606115,13185,ATL,MLB,30.7,0.209,0.068,0.058,0.06,0.209,0.242,0.395,0.037,0.558,0.0,0.118,0.011,0.687,0.31299999999999994,0.086,0.016,0.233,0.101,0.436,0.5640000000000001,0.0,0.005,0.104,0.552,0.661,0.33899999999999997,0.007,0.002,0.027,0.025,0.061,0.9390000000000001,0.0,0.0,0.012,0.159,0.171,0.829,0.0,0.0,0.002,0.163,0.165,0.835,0.03018961038961039,0.95,3.8461538461538463,0.005494505494505495,1.0025,1.0070000000000001,0.8645,1.26,0.9645,1.205,0.9764999999999999,1.1425,0.965,1.0985,1.0345,0.8835,0.986,1.048,1.0495,0.69
652,Chadwick Tromp,644433,16953,ATL,MLB,30.1,0.237,0.068,0.053,0.06,0.275,0.25,0.327,0.036,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.154,0.154,0.846,0.0,0.0,0.0,0.095,0.095,0.905,0.0198,0.8,3.617021276595745,0.002737226277372263,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
653,Nick Allen,669397,22277,ATL,MLB,26.5,0.167,0.05,0.023,0.039,0.22,0.242,0.4,0.077,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.098,0.525,0.628,0.372,0.007,0.005,0.02,0.026,0.058,0.942,0.0,0.0,0.014,0.166,0.18,0.8200000000000001,0.0,0.0,0.002,0.214,0.216,0.784,0.12908961748633882,0.8029411764705883,3.484320557491289,0.007739082365948038,1.0575,0.875,0.9225,1.0545,0.825,1.442,0.9189999999999999,1.221,0.9944999999999999,1.0025,1.0099999999999998,0.971,1.004,0.997,0.987,0.9105
654,Eli White,642201,19346,ATL,MLB,30.8,0.333,0.05,0.067,0.061,0.207,0.292,0.294,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.095,0.542,0.642,0.358,0.005,0.002,0.017,0.019,0.043,0.957,0.0,0.0,0.005,0.198,0.203,0.7969999999999999,0.0,0.0,0.002,0.332,0.334,0.6659999999999999,0.21611901840490796,0.8666666666666667,3.957178841309824,0.020250723240115717,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
655,Sean Murphy,669221,19352,ATL,MLB,30.5,0.234,0.107,0.125,0.054,0.212,0.233,0.33,0.046,0.45,0.005,0.162,0.043,0.66,0.33999999999999997,0.072,0.022,0.229,0.117,0.44,0.56,0.0,0.008,0.097,0.542,0.647,0.353,0.006,0.002,0.026,0.032,0.066,0.9339999999999999,0.0,0.0,0.022,0.127,0.149,0.851,0.0,0.0,0.013,0.107,0.12,0.88,0.0198,0.8,4.048582995951417,0.028554070473876064,1.002,1.0055,0.925,1.0590000000000002,0.9750000000000001,1.1505,1.033,0.9625,0.9844999999999999,1.028,1.007,0.977,1.0030000000000001,0.993,1.038,0.759
656,Nacho Alvarez,805373,31765,ATL,MLB,22.0,0.217,0.101,0.074,0.053,0.257,0.237,0.331,0.047,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.158,0.158,0.842,0.0,0.0,0.0,0.124,0.124,0.876,0.1486888888888889,0.83,3.909048103235316,0.025210084033613446,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
657,Ronald Acuna Jr.,660670,18401,ATL,MLB,27.3,0.144,0.109,0.134,0.077,0.237,0.176,0.344,0.033,0.389,0.006,0.159,0.063,0.617,0.383,0.077,0.016,0.211,0.137,0.441,0.5589999999999999,0.0,0.012,0.099,0.552,0.663,0.33699999999999997,0.006,0.002,0.03,0.03,0.068,0.9319999999999999,0.0,0.002,0.009,0.172,0.183,0.817,0.0,0.0,0.002,0.216,0.218,0.782,0.28371752577319587,0.8250000000000001,3.90625,0.018465089440276975,1.0194999999999999,0.9490000000000001,0.915,1.115,1.0190000000000001,1.0175,1.047,0.8945000000000001,0.9935,1.0005,0.9909999999999999,1.036,0.999,1.004,0.9984999999999999,0.8614999999999999
658,Jurickson Profar,595777,10815,ATL,MLB,32.1,0.161,0.104,0.062,0.052,0.274,0.264,0.308,0.041,0.509,0.01,0.227,0.014,0.76,0.24,0.093,0.017,0.226,0.105,0.441,0.5589999999999999,0.0,0.006,0.104,0.541,0.651,0.349,0.007,0.003,0.023,0.028,0.061,0.9390000000000001,0.0,0.0,0.019,0.145,0.164,0.836,0.0,0.0,0.016,0.137,0.153,0.847,0.067868669527897,0.8,4.175365344467641,0.01717557251908397,1.0225,0.876,1.068,0.988,1.0710000000000002,0.9455,1.1004999999999998,0.8620000000000001,1.0179999999999998,0.9894999999999999,0.9444999999999999,1.041,1.0354999999999999,1.0005,0.899,0.949
659,James McCann,543510,12859,ATL,AAA,34.8,0.258,0.048,0.082,0.085,0.245,0.251,0.284,0.052,0.497,0.0,0.186,0.0,0.682,0.31799999999999995,0.07,0.018,0.207,0.104,0.399,0.601,0.0,0.005,0.094,0.555,0.654,0.346,0.007,0.002,0.03,0.035,0.074,0.926,0.0,0.0,0.019,0.148,0.167,0.833,0.0,0.0,0.002,0.132,0.134,0.866,0.0556974358974359,0.8250000000000001,3.75234521575985,0.01237842617152962,1.0354999999999999,0.9405,0.9850000000000001,0.9355,0.9205,1.1895,0.8704999999999999,1.2455,1.0015,0.994,1.0265,0.946,0.9764999999999999,1.044,1.241,0.5165
